Property Id,Property Name,Parent Property Id,Parent Property Name,City,Primary Property Type - Portfolio Manager-Calculated,Year Built,Construction Status,Occupancy,Property GFA - Calculated (Buildings and Parking) (ft²),Property GFA - Calculated (Buildings) (ft²),Borough,Metered Areas (Energy),Metered Areas (Water),ENERGY STAR Score,National Median ENERGY STAR Score,Target ENERGY STAR Score,Site EUI (kBtu/ft²),Site Energy Use (kBtu),Source EUI (kBtu/ft²),Source Energy Use (kBtu),Green Power - Onsite and Offsite (kWh),eGRID Output Emissions Rate (kgCO2e/MBtu),Percent of Electricity that is Green Power,"Alert - Data Center Issue (with Estimates, IT Configuration, or IT Meter)",Alert - Energy Meter has less than 12 full calendar months of data,Alert - Energy Meter has gaps,Alert - Energy Meter has overlaps,Alert - Energy - No meters selected for metrics,Alert - Energy Meter has single entry more than 65 days,Alert - Water Meter has less than 12 full calendar months of data,Alert - Property has no uses,Avoided Emissions - Onsite and Offsite Green Power (Metric Tons CO2e),Total GHG Emissions (Metric Tons CO2e),Total GHG Emissions Intensity (kgCO2e/ft²),Net Emissions (Metric Tons CO2e),National Median Total GHG Emissions (Metric Tons CO2e),Building Age,Base LL97 Penalty,Base Penalty $/ft²,Decade Built,Fuel Oil #1 Use (kBtu),Fuel Oil #2 Use (kBtu),Fuel Oil #4 Use (kBtu),Fuel Oil #5 & 6 Use (kBtu),District Steam Use (kBtu),Diesel #2 Use (kBtu),District Hot Water Use (kBtu),District Chilled Water Use (kBtu),Natural Gas Use (kBtu),Electricity Use - Grid Purchase (kBtu),GHG Emissions Intensity,Calculated Limit,Excess Emissions
4979804,587 Riverside,Standalone,Standalone,New York City,Multifamily Housing,1926,Existing,100,59930.0,59930.0,Manhattan,Whole Property,Whole Property,14.0,50,,140.8,8435903.7,169.6,10162921.6,0.0,73.8,0.0,Ok,Ok,Ok,Ok,Ok,Ok,Ok,Ok,0.0,463.5,7.7,463.5,355.1,95,43911.79999999999,2.0727,1920s,,,,,,,,,7690062.1,745841.5,0.007734023026864676,299.65000000000003,163.84999999999997
2640581,QFR (BBL - 4071170002),2640625,Queens Fresh Meadows (Parent),New York City,Multifamily Housing,1949,Existing,100,483302.0,483302.0,Queens,Whole Property,,100.0,50,,14.0,6758514.4,33.7,16286144.3,0.0,73.8,0.0,Ok,Ok,Ok,Ok,Ok,Ok,Ok,Ok,0.0,467.5,1.0,467.5,1611.1,72,0.0,0.2592,1940s,,,,,,,,,1507254.8,5251259.5,0.0009673040872994525,2416.51,0.0
2640593,QFR (BBL - 4071170003),2640625,Queens Fresh Meadows (Parent),New York City,Multifamily Housing,1947,Existing,100,1228778.0,1228778.0,Queens,Whole Property,Whole Property,1.0,50,,202.1,248326308.1,239.3,294003897.7,0.0,73.8,0.0,Ok,Ok,Ok,Ok,Ok,Ok,Ok,Ok,0.0,13582.7,11.1,13582.7,6343.0,74,1993601.08,2.9624,1940s,,,,,,,,,229319865.7,19006442.4,0.011053827461103633,6143.89,7438.81
2640597,QFR (BBL - 4071170300),2640625,Queens Fresh Meadows (Parent),New York City,Multifamily Housing,1950,Existing,100,240012.0,240012.0,Queens,Whole Property,Whole Property,100.0,50,,16.4,3947190.5,37.0,8885286.6,0.0,73.8,0.0,Ok,Ok,Ok,Ok,Ok,Ok,Ok,Ok,0.0,265.7,1.1,265.7,717.2,71,0.0,0.2967,1950s,,,,,,,,,1238198.1,2708992.4,0.0011070279819342366,1200.06,0.0
2640612,QFR (BBL - 4071170008),2640625,Queens Fresh Meadows (Parent),New York City,Multifamily Housing,1950,Existing,100,205744.0,205744.0,Queens,Whole Property,Whole Property,32.0,50,,46.8,9634639.6,116.9,24049899.6,0.0,73.8,0.0,Ok,Ok,Ok,Ok,Ok,Ok,Ok,Ok,0.0,676.3,3.3,676.3,603.7,71,0.0,0.8809,1950s,,,,,,,,,1672623.5,7962016.1,0.0032870946418850607,1028.72,0.0
2640613,QFR (BBL - 4071170006),2640625,Queens Fresh Meadows (Parent),New York City,Multifamily Housing,1950,Existing,100,410788.0,410788.0,Queens,Whole Property,Whole Property,3.0,50,,157.2,64572827.0,182.2,74834787.6,0.0,73.8,0.0,Ok,Ok,Ok,Ok,Ok,Ok,Ok,Ok,0.0,3512.9,8.6,3512.9,2175.4,71,391001.28,2.2918,1950s,,,,,,,,,60553787.5,4019039.6,0.008551612997458543,2053.94,1458.96
2640622,QFR (BBL - 4071150002),2640625,Queens Fresh Meadows (Parent),New York City,Multifamily Housing,1950,Existing,100,614926.0,614926.0,Queens,Whole Property,,100.0,50,,29.1,17869261.4,56.6,34811369.4,0.0,73.8,0.0,Ok,Ok,Ok,Ok,Ok,Ok,Ok,Ok,0.0,1138.7,1.9,1138.7,2354.5,71,0.0,0.4963,1950s,,,,,,,,,8698607.2,9170654.2,0.0018517675297515474,3074.63,0.0
2640625,Queens Fresh Meadows (Parent),2640625,Queens Fresh Meadows (Parent),New York City,Multifamily Housing,1947,Existing,100,3183550.0,3183550.0,Queens,Whole Property,Whole Property,16.0,50,,110.9,353189942.0,142.9,454920745.0,0.0,73.8,0.0,Ok,Ok,Ok,Ok,Ok,Ok,Ok,Ok,0.0,19798.2,6.2,19798.2,15538.8,74,1039960.6000000002,1.6667,1940s,,2110616.3,,,,,,,302990336.8,48088988.9,0.006218906566568768,15917.75,3880.4500000000007
2800545,Whitman Owners Corp.,Standalone,Standalone,New York City,Multifamily Housing,1967,Existing,100,506734.0,483338.0,Brooklyn,Whole Property,Whole Property,,50,,75.7,36570220.7,105.5,50992099.7,0.0,73.8,0.0,Ok,Ok,Ok,Ok,Ok,Ok,Ok,Ok,0.0,2091.2,4.3,2091.2,2340.9,54,0.0,1.106,1960s,,0.0,,,,,,,29374010.4,7196210.3,0.004326578915789778,2416.69,0.0
4939808,310 W 86 St,21012360,310-320 W 86 St - Parent,New York City,Multifamily Housing,1914,Existing,100,69094.0,69094.0,Manhattan,Whole Property,Whole Property,100.0,50,,12.0,828376.4,31.1,2147778.9,0.0,73.8,0.0,Ok,Ok,Ok,Ok,Ok,Ok,Ok,Ok,0.0,59.1,0.9,59.1,194.5,107,0.0,0.2292,1910s,,0.0,,,,,,,98100.0,730276.4,0.0008553564708947231,345.47,0.0
5871199,320 W 86 St,21012360,310-320 W 86 St - Parent,New York City,Multifamily Housing,1914,Existing,100,69148.0,69148.0,Manhattan,Whole Property,Whole Property,13.0,50,,110.6,7646741.5,141.1,9756952.6,0.0,73.8,0.0,Ok,Ok,Ok,Ok,Ok,Ok,Ok,Ok,0.0,426.6,6.2,426.6,322.1,107,21670.480000000003,1.6534,1910s,,,,,,,,,6659384.9,987356.6,0.00616937583154972,345.74,80.86000000000001
21012360,310-320 W 86 St - Parent,21012360,310-320 W 86 St - Parent,New York City,Multifamily Housing,1914,Existing,100,138242.0,138242.0,Manhattan,Whole Property,Whole Property,78.0,50,,61.3,8475117.9,86.1,11904731.5,0.0,73.8,0.0,Ok,Ok,Ok,Ok,Ok,Ok,Ok,Ok,0.0,485.7,3.5,485.7,600.9,107,0.0,0.9416,1910s,,0.0,,,,,,,6757484.9,1717633.0,0.003513404030612983,691.21,0.0
2946946,Standby One Associates - 1421/1425,Standalone,Standalone,New York City,Multifamily Housing,1916,Existing,100,60000.0,60000.0,Bronx,Whole Property,Whole Property,66.0,50,,83.7,5021815.2,125.4,7521675.5,0.0,73.8,0.0,Ok,Ok,Ok,Ok,Ok,Ok,Ok,Ok,0.0,293.3,4.9,293.3,328.2,105,0.0,1.3101,1910s,,,,,,,,,3736804.0,1285011.2,0.004888333333333334,300.0,0.0
6235569,Marion Ave Rehab.,Standalone,Standalone,New York City,Multifamily Housing,1930,Existing,100,52000.0,52000.0,Bronx,Whole Property,Whole Property,47.0,50,,85.0,4417993.3,121.6,6325311.1,0.0,73.8,0.0,Ok,Ok,Ok,Ok,Ok,Ok,Ok,Ok,0.0,254.6,4.9,254.6,250.5,91,0.0,1.3122,1930s,,,,,,,,,3454325.7,963667.5,0.004896153846153846,260.0,0.0
6289587,420 East 146,Standalone,Standalone,New York City,Multifamily Housing,1930,Existing,100,69000.0,69000.0,Bronx,Whole Property,Whole Property,8.0,50,,105.0,7245362.0,145.3,10023351.6,0.0,73.8,0.0,Ok,Ok,Ok,Ok,Ok,Ok,Ok,Ok,0.0,413.4,6.0,413.4,292.6,91,18331.199999999993,1.6057,1930s,,,,,,,,,5864949.8,1380412.3,0.005991304347826087,345.0,68.39999999999998
6289588,1760 Andrews Ave,Standalone,Standalone,New York City,Multifamily Housing,1930,Existing,100,65000.0,65000.0,Bronx,Whole Property,Whole Property,55.0,50,,74.2,4823760.8,117.9,7665537.7,0.0,73.8,0.0,Ok,Ok,Ok,Ok,Ok,Ok,Ok,Ok,0.0,286.9,4.4,286.9,297.0,91,0.0,1.1829,1930s,,,,,,,,,3337710.0,1486050.8,0.004413846153846154,325.0,0.0
6289594,611 East 149,6696935,lrf housing associates,New York City,Multifamily Housing,1930,Existing,100,50000.0,50000.0,Bronx,Whole Property,Whole Property,100.0,50,,21.7,1086921.0,52.3,2615669.4,0.0,73.8,0.0,Ok,Ok,Ok,Ok,Ok,Ok,Ok,Ok,0.0,75.1,1.5,75.1,195.0,91,0.0,0.4025,1930s,,,,,,,,,244405.3,842515.6,0.0015019999999999999,250.0,0.0
6691954,Pulaski Manor,6691954,Pulaski Manor,New York City,Multifamily Housing,1930,Existing,100,68000.0,68000.0,Brooklyn,Whole Property,Whole Property,52.0,50,,80.7,5488711.3,102.5,6968566.4,0.0,73.8,0.0,Ok,Ok,Ok,Ok,Ok,Ok,Ok,Ok,0.0,305.8,4.5,305.8,310.3,91,0.0,1.2052,1930s,,,,,,,,,4799900.0,688811.2,0.004497058823529412,340.0,0.0
6694171,Howard 1,6694171,Howard 1,New York City,Multifamily Housing,1930,Existing,100,70000.0,70000.0,Brooklyn,Whole Property,Partial Property,22.0,50,,96.1,6723775.8,131.6,9211721.9,0.0,73.8,0.0,Ok,Ok,Ok,Ok,Ok,Ok,Ok,Ok,0.0,382.5,5.5,382.5,315.0,91,8710.0,1.4644,1930s,,,,,,,,,5494200.1,1229575.6,0.005464285714285714,350.0,32.5
6694180,Howard 2,6694180,Howard 2,New York City,Multifamily Housing,1930,Existing,100,80000.0,80000.0,Brooklyn,Whole Property,Partial Property,56.0,50,,71.8,5745792.7,104.3,8345870.0,0.0,73.8,0.0,Ok,Ok,Ok,Ok,Ok,Ok,Ok,Ok,0.0,332.5,4.2,332.5,346.3,91,0.0,1.1139,1930s,,,,,,,,,4424199.7,1321593.0,0.00415625,400.0,0.0
6696935,lrf housing associates,6696935,lrf housing associates,New York City,Multifamily Housing,1930,Existing,100,98970.0,98970.0,Brooklyn,Whole Property,Whole Property,87.0,50,,64.9,6426751.8,103.4,10231059.4,0.0,73.8,0.0,Ok,Ok,Ok,Ok,Ok,Ok,Ok,Ok,0.0,382.5,3.9,382.5,518.9,91,0.0,1.0358,1930s,,,,,,,,,4436483.2,1990268.6,0.003864807517429524,494.85,0.0
19920682,Columbus Collection: Chelsea 29,Standalone,Standalone,New York City,Multifamily Housing,2014,Existing,100,101476.0,101476.0,Manhattan,Whole Property,Whole Property,64.0,50,,50.2,5089128.7,99.0,10043236.8,0.0,73.8,0.0,Ok,Ok,Ok,Ok,Ok,Ok,Ok,Ok,0.0,325.8,3.2,325.8,359.0,7,0.0,0.8604,2010s,,,,,,,,,2403613.4,2685515.3,0.0032106113760889277,507.38,0.0
